18,27.5425031799
19,33.6693169603
20,32.2427843516
21,33.7961716907
22,38.1972718747
18,29.3844486724
19,30.594106662
20,34.2581926747
21,34.7775085848
22,38.5802986831
18,34.6770541568
19,31.493968217
20,29.1810951731
21,30.2013127493
22,36.6807953386
18,30.9907941224
19,30.8855595134
20,36.7818068091
21,30.5594329926
22,34.305266314
8,21.8993715501
9,22.1859160131
10,22.7769602251
11,26.058390108
12,24.0872638555
8,20.2377711898
9,24.7066435347
10,23.0179654413
11,25.3208513566
12,23.1830353969
8,19.1334088558
9,18.9914858578
10,19.1913018045
11,24.4613338125
12,22.1649173614
8,19.5555473147
9,18.7517686876
10,25.5349507613
11,27.4218262697
12,23.7467044025
1,16.3193133843
2,15.4548597977
3,14.1266476769
4,18.6524540457
5,16.1368814906
6,21.6583488211
7,19.7278534617
8,18.0804871802
9,21.9490274673
10,25.0626723582
11,21.6429809044
12,21.5217065837
13,23.6575982012
14,29.9695179968
15,29.4461457287
16,32.707439285
17,29.6121337291
18,31.9704450901
19,31.789382777
20,31.8573011289
21,33.5419465898
22,36.8063317151
23,36.7127630659
24,39.6368018296
25,39.2291560893
26,40.782992758
27,42.9285204113
28,40.3934403411
29,40.0818524034
30,42.68289894
31,43.4945042036
32,42.2032154989
33,44.423473566
34,43.2440406439
35,49.6752162641
36,48.7076571467
37,49.8990532783
38,51.3135765032
39,52.9044340123
40,52.2651316112
41,54.9274939686
42,51.9164104351
43,57.7835847198
44,56.9014923913
45,61.1248452537
46,56.5826119124
47,58.0346380558
48,59.8960860014
49,63.0287761918
50,66.7512242198
51,67.9138483088
52,67.4261117532
53,62.510366099
54,69.6202934709
55,64.5132877264
56,72.8268900385
57,68.8712939614
58,70.5907588067
59,71.4254333651
60,72.7512304283
61,72.6953623115
62,76.0202790463
63,79.7103723534
64,76.421250059
65,81.8925639397
66,80.7220327414
67,79.3354985453
68,80.6613405796
69,78.0728473237
70,84.7974935748
71,82.9124787031
72,87.9101146133
73,89.6653032988
74,88.7059408177
75,85.0987342695
76,86.5201719336
77,92.1032434725
78,87.5461533484
79,93.0448257741
80,94.7502281237
81,95.9106239845
82,93.4522944084
83,95.5247156339
84,97.8721294993
85,100.018868696
86,97.3380877894
87,99.6319520327
88,99.4359444606
89,101.816408792
90,105.555666599
91,100.481181297
92,107.704433051
93,108.025120656
94,106.527323672
95,107.115356425
96,109.578844408
97,110.312347233
98,113.834803075
99,108.096717221
100,111.360085742
