1.0,14.336176037620593
2.0,21.762595947537264
3.0,21.00091499853876
4.0,28.418660581054716
5.0,32.174047126536905
6.0,36.73870875815038
7.0,42.490081691021366
8.0,48.76448581634438
9.0,54.174139793845356
10.0,60.31053387202685
11.0,64.35355611522635
12.0,71.48175600317407
13.0,72.63561799785214
14.0,83.02493949112757
15.0,81.2191007455834
16.0,91.36374008142722
17.0,94.33843841893702
18.0,100.46951862756602
19.0,102.12309550876186
20.0,107.58481191267903
21.0,117.4059565494043
22.0,123.74609260575518
23.0,123.50739342527395
24.0,131.53858092535452
25.0,138.0111132183683
26.0,143.15685330803078
27.0,141.6803536909582
28.0,146.31243826586305
29.0,152.35864335651655
30.0,163.0251400274353
31.0,161.7867746706644
32.0,169.36886100004043
33.0,178.66311624120402
34.0,180.26532227978413
35.0,186.53501691160378
36.0,188.52412504804852
37.0,196.49200742145268
38.0,202.677005375179
39.0,201.14630621875352
40.0,212.00115451955975
41.0,218.91088871125197
42.0,221.98532523503872
43.0,223.24355193651525
44.0,232.3142346276119
45.0,231.82580805262114
46.0,239.58314820940723
47.0,248.26876402474477
48.0,248.34891318698945
49.0,253.3022027086908
50.0,257.0402285769462
51.0,261.1549356629624
52.0,271.43068426351914
53.0,272.69302492800045
54.0,278.1243732749778
55.0,284.9325852742427
56.0,286.42690036093666
57.0,295.5929408439361
58.0,297.17382859924646
59.0,305.71444429522626
60.0,311.59806688016744
61.0,311.8186754306226
62.0,319.3124479025565
63.0,326.55520126182194
64.0,329.31343415621524
65.0,331.3996276715687
66.0,340.28717124732407
67.0,346.3103571617583
68.0,350.11911289646645
69.0,358.5567580479265
70.0,360.69244032401593
71.0,368.2272153223031
72.0,367.0997976331699
73.0,372.11421077800605
74.0,382.4591303096762
75.0,384.18141469588426
76.0,387.32283357693547
77.0,398.4200686431683
78.0,398.78212687796406
79.0,407.00649682508924
80.0,411.8079838828036
81.0,418.0664487296465
82.0,420.98937765644484
83.0,427.0075394722187
84.0,428.79118673582275
85.0,433.15942313412023
86.0,443.16708974556855
87.0,444.42472951897037
88.0,453.7187203771871
89.0,456.3075319825476
90.0,460.973565761673
91.0,461.917967783627
92.0,473.59591406965654
93.0,474.59929706783953
94.0,480.6271169150971
95.0,484.26509442209027
96.0,487.89621584194424
97.0,498.22703616449803
98.0,500.58943589337827
99.0,501.0229626162493
100.0,510.9371593089658
101.0,513.6131592141768
102.0,520.2164648180609
103.0,528.0875367944861
104.0,528.85815808002
105.0,538.2682812073584
106.0,540.9868809263344
107.0,541.1265699427724
108.0,553.43549786995
109.0,556.5271753401354
110.0,563.9785828036119
111.0,562.3787240667626
112.0,567.0970859970311
113.0,578.4607637042973
114.0,581.5745452919192
115.0,581.5280013817764
116.0,592.0437044208197
117.0,597.03100950769
118.0,603.3841962843719
119.0,606.6921980690278
120.0,606.9941676957773
121.0,611.1590410707183
122.0,616.2096878950217
123.0,621.2264519041663
124.0,627.9696885408243
125.0,637.8802235894631
126.0,640.3106485147332
127.0,645.4225758294862
128.0,652.7362471388768
129.0,651.9933865209592
130.0,658.2334694320891
131.0,665.6860741716663
132.0,673.7567659865574
133.0,675.4882417540457
134.0,676.1491783149836
135.0,687.405061381445
136.0,687.8637941907282
137.0,697.4568415649502
138.0,699.1028851525134
139.0,707.9083348364754
140.0,711.9769731418975
141.0,715.4499218719234
142.0,717.0916418052855
143.0,721.4793415160977
144.0,726.9707476459259
145.0,731.3564150283581
146.0,736.8599530328487
147.0,742.8056747088629
148.0,751.7039118430614
149.0,755.4777358564331
150.0,756.100447841273
